ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
1,PMM,CARGO,HOLD1,0.815,0,0,0,196.3,2.07,0,46910.7
2,PMM,CARGO,HOLD1,0.815,0.1,0.004,90.95,196.3,2.12,0,47911.6
3,PMM,CARGO,HOLD1,0.815,0.2,0.009,182.6,196.3,2.17,0,48930.4
4,PMM,CARGO,HOLD1,0.815,0.3,0.014,274.97,196.31,2.22,0,49966.5
5,PMM,CARGO,HOLD1,0.815,0.4,0.018,368.05,196.32,2.27,0,51019.1
6,PMM,CARGO,HOLD1,0.815,0.5,0.023,461.83,196.33,2.32,0,52086.9
7,PMM,CARGO,HOLD1,0.815,0.6,0.027,556.33,196.34,2.37,0,53169.8
8,PMM,CARGO,HOLD1,0.815,0.7,0.032,651.54,196.35,2.42,0,54268.2
9,PMM,CARGO,HOLD1,0.815,0.8,0.037,747.47,196.36,2.47,0,55382.3
10,PMM,CARGO,HOLD1,0.815,0.9,0.042,844.1,196.36,2.52,0,56512.3
11,PMM,CARGO,HOLD1,0.815,1,0.046,941.44,196.37,2.57,0,57658
12,PMM,CARGO,HOLD1,0.815,1.1,0.051,1039.49,196.38,2.62,0,58819.8
13,PMM,CARGO,HOLD1,0.815,1.2,0.056,1138.26,196.39,2.68,0,59997.6
14,PMM,CARGO,HOLD1,0.815,1.3,0.061,1237.73,196.4,2.73,0,61191.7
15,PMM,CARGO,HOLD1,0.815,1.4,0.066,1337.92,196.41,2.78,0,62402.1
16,PMM,CARGO,HOLD1,0.815,1.5,0.071,1438.82,196.42,2.83,0,63628.9
17,PMM,CARGO,HOLD1,0.815,1.6,0.076,1540.43,196.42,2.88,0,64872.4
18,PMM,CARGO,HOLD1,0.815,1.7,0.081,1642.75,196.43,2.93,0,66132.5
19,PMM,CARGO,HOLD1,0.815,1.8,0.086,1745.78,196.44,2.99,0,67409.5
20,PMM,CARGO,HOLD1,0.815,1.9,0.091,1849.52,196.45,3.04,0,68703.3
21,PMM,CARGO,HOLD1,0.815,2,0.096,1953.97,196.46,3.09,0,70014.2
22,PMM,CARGO,HOLD1,0.815,2.1,0.102,2059.13,196.47,3.14,0,71342.2
23,PMM,CARGO,HOLD1,0.815,2.2,0.107,2165,196.47,3.2,0,72687.5
24,PMM,CARGO,HOLD1,0.815,2.3,0.112,2271.59,196.48,3.25,0,74050.2
25,PMM,CARGO,HOLD1,0.815,2.4,0.117,2378.88,196.49,3.3,0,75430.4
26,PMM,CARGO,HOLD1,0.815,2.5,0.123,2486.89,196.5,3.35,0,76828.2
27,PMM,CARGO,HOLD1,0.815,2.6,0.128,2595.6,196.51,3.41,0,78243.8
28,PMM,CARGO,HOLD1,0.815,2.7,0.133,2705.03,196.51,3.46,0,79677.3
29,PMM,CARGO,HOLD1,0.815,2.8,0.139,2815.17,196.52,3.51,0,81128
30,PMM,CARGO,HOLD1,0.815,2.9,0.144,2926.02,196.53,3.57,0,82597.4
31,PMM,CARGO,HOLD1,0.815,3,0.15,3037.58,196.54,3.62,0,84087.3
32,PMM,CARGO,HOLD1,0.815,3.1,0.155,3149.85,196.54,3.67,0,85593.4
33,PMM,CARGO,HOLD1,0.815,3.2,0.161,3262.83,196.55,3.73,0,87109.2
34,PMM,CARGO,HOLD1,0.815,3.3,0.167,3376.53,196.56,3.78,0,88651.5
35,PMM,CARGO,HOLD1,0.815,3.4,0.172,3490.93,196.57,3.83,0,90245.3
36,PMM,CARGO,HOLD1,0.815,3.5,0.178,3606.04,196.57,3.89,0,91828.1
37,PMM,CARGO,HOLD1,0.815,3.547,0.181,3660.39,196.58,3.91,0,92534
38,PMM,CARGO,HOLD1,0.815,3.6,0.184,3721.65,196.58,3.94,0,95209.1
39,PMM,CARGO,HOLD1,0.815,3.7,0.189,3840.34,196.58,4,0,96856.1
40,PMM,CARGO,HOLD1,0.815,3.8,0.195,3959.71,196.58,4.05,0,98524.9
41,PMM,CARGO,HOLD1,0.815,3.9,0.201,4079.35,196.58,4.1,0,100209.5
42,PMM,CARGO,HOLD1,0.815,4,0.207,4199.66,196.58,4.16,0,101914.9
43,PMM,CARGO,HOLD1,0.815,4.1,0.213,4320.7,196.58,4.21,0,103640.3
44,PMM,CARGO,HOLD1,0.815,4.2,0.219,4442.45,196.59,4.27,0,105384.9
45,PMM,CARGO,HOLD1,0.815,4.3,0.225,4564.93,196.59,4.32,0,107147.7
46,PMM,CARGO,HOLD1,0.815,4.4,0.231,4688.12,196.59,4.38,0,108932.4
47,PMM,CARGO,HOLD1,0.815,4.5,0.237,4812.03,196.59,4.43,0,110743.7
48,PMM,CARGO,HOLD1,0.815,4.6,0.244,4936.67,196.59,4.49,0,112569.6
49,PMM,CARGO,HOLD1,0.815,4.7,0.25,5062.02,196.6,4.54,0,114387.3
50,PMM,CARGO,HOLD1,0.815,4.8,0.256,5188.08,196.6,4.6,0,116187.6
51,PMM,CARGO,HOLD1,0.815,4.9,0.262,5314.84,196.6,4.65,0,117966
52,PMM,CARGO,HOLD1,0.815,5,0.268,5442.28,196.61,4.71,0,119669.6
53,PMM,CARGO,HOLD1,0.815,5.1,0.275,5570.35,196.61,4.77,0,121219.7
54,PMM,CARGO,HOLD1,0.815,5.2,0.281,5699.01,196.61,4.82,0,122605.7
55,PMM,CARGO,HOLD1,0.815,5.3,0.288,5828.22,196.62,4.88,0,123861.7
56,PMM,CARGO,HOLD1,0.815,5.4,0.294,5957.95,196.62,4.93,0,125012
57,PMM,CARGO,HOLD1,0.815,5.5,0.3,6088.11,196.63,4.99,0,125896.2
58,PMM,CARGO,HOLD1,0.815,5.6,0.307,6218.67,196.63,5.04,0,126712.5
59,PMM,CARGO,HOLD1,0.815,5.7,0.313,6349.61,196.64,5.1,0,127510.9
60,PMM,CARGO,HOLD1,0.815,5.8,0.32,6480.95,196.64,5.15,0,128318.7
61,PMM,CARGO,HOLD1,0.815,5.9,0.326,6612.66,196.65,5.21,0,129142
62,PMM,CARGO,HOLD1,0.815,6,0.333,6744.74,196.66,5.26,0,129972.9
63,PMM,CARGO,HOLD1,0.815,6.1,0.339,6877.18,196.66,5.32,0,130804.8
64,PMM,CARGO,HOLD1,0.815,6.2,0.346,7009.99,196.67,5.37,0,131634.5
65,PMM,CARGO,HOLD1,0.815,6.3,0.352,7143.17,196.68,5.43,0,132486.6
66,PMM,CARGO,HOLD1,0.815,6.4,0.359,7276.72,196.68,5.48,0,133392.9
67,PMM,CARGO,HOLD1,0.815,6.5,0.366,7410.62,196.69,5.54,0,134249.8
68,PMM,CARGO,HOLD1,0.815,6.6,0.372,7544.85,196.7,5.59,0,134877.5
69,PMM,CARGO,HOLD1,0.815,6.7,0.379,7679.31,196.71,5.65,0,135249.9
70,PMM,CARGO,HOLD1,0.815,6.8,0.385,7813.87,196.72,5.7,0,135441.8
71,PMM,CARGO,HOLD1,0.815,6.9,0.392,7948.46,196.72,5.76,0,135518.5
72,PMM,CARGO,HOLD1,0.815,7,0.399,8083.08,196.73,5.81,0,135536
73,PMM,CARGO,HOLD1,0.815,7.1,0.405,8217.7,196.74,5.86,0,135530.9
74,PMM,CARGO,HOLD1,0.815,7.2,0.412,8352.32,196.74,5.92,0,135526.4
75,PMM,CARGO,HOLD1,0.815,7.3,0.419,8486.94,196.75,5.97,0,135527.7
76,PMM,CARGO,HOLD1,0.815,7.4,0.425,8621.56,196.76,6.03,0,135529.1
77,PMM,CARGO,HOLD1,0.815,7.5,0.432,8756.18,196.76,6.08,0,135529
78,PMM,CARGO,HOLD1,0.815,7.6,0.439,8890.8,196.77,6.13,0,135528.5
79,PMM,CARGO,HOLD1,0.815,7.7,0.445,9025.42,196.77,6.19,0,135528.1
80,PMM,CARGO,HOLD1,0.815,7.8,0.452,9160.04,196.78,6.24,0,135528.1
81,PMM,CARGO,HOLD1,0.815,7.9,0.458,9294.66,196.79,6.29,0,135528.2
82,PMM,CARGO,HOLD1,0.815,8,0.465,9429.28,196.79,6.35,0,135528.1
83,PMM,CARGO,HOLD1,0.815,8.1,0.472,9563.9,196.8,6.4,0,135528.1
84,PMM,CARGO,HOLD1,0.815,8.2,0.478,9698.52,196.8,6.45,0,135528.1
85,PMM,CARGO,HOLD1,0.815,8.3,0.485,9833.14,196.81,6.5,0,135528.1
86,PMM,CARGO,HOLD1,0.815,8.4,0.492,9967.76,196.81,6.56,0,135528.1
87,PMM,CARGO,HOLD1,0.815,8.5,0.498,10102.38,196.82,6.61,0,135528.1
88,PMM,CARGO,HOLD1,0.815,8.6,0.505,10237,196.82,6.66,0,135528.1
89,PMM,CARGO,HOLD1,0.815,8.7,0.512,10371.62,196.82,6.72,0,135528.1
90,PMM,CARGO,HOLD1,0.815,8.8,0.518,10506.24,196.83,6.77,0,135528
91,PMM,CARGO,HOLD1,0.815,8.9,0.525,10640.86,196.83,6.82,0,135528
92,PMM,CARGO,HOLD1,0.815,9,0.532,10775.48,196.84,6.87,0,135528
93,PMM,CARGO,HOLD1,0.815,9.1,0.538,10910.1,196.84,6.93,0,135528
94,PMM,CARGO,HOLD1,0.815,9.2,0.545,11044.72,196.84,6.98,0,135528
95,PMM,CARGO,HOLD1,0.815,9.3,0.551,11179.34,196.85,7.03,0,135527.9
96,PMM,CARGO,HOLD1,0.815,9.4,0.558,11313.96,196.85,7.08,0,135527.9
97,PMM,CARGO,HOLD1,0.815,9.5,0.565,11448.58,196.86,7.13,0,135527.9
98,PMM,CARGO,HOLD1,0.815,9.6,0.571,11583.2,196.86,7.19,0,135527.9
99,PMM,CARGO,HOLD1,0.815,9.7,0.578,11717.82,196.86,7.24,0,135527.9
100,PMM,CARGO,HOLD1,0.815,9.8,0.585,11852.44,196.87,7.29,0,135527.8
101,PMM,CARGO,HOLD1,0.815,9.9,0.591,11987.06,196.87,7.34,0,135527.8
102,PMM,CARGO,HOLD1,0.815,10,0.598,12121.68,196.87,7.39,0,135527.8
103,PMM,CARGO,HOLD1,0.815,10.1,0.605,12256.3,196.88,7.45,0,135527.8
104,PMM,CARGO,HOLD1,0.815,10.2,0.611,12390.92,196.88,7.5,0,135527.7
105,PMM,CARGO,HOLD1,0.815,10.3,0.618,12525.54,196.88,7.55,0,135527.7
106,PMM,CARGO,HOLD1,0.815,10.4,0.625,12660.16,196.88,7.6,0,135527.7
107,PMM,CARGO,HOLD1,0.815,10.5,0.631,12794.78,196.89,7.65,0,135527.7
108,PMM,CARGO,HOLD1,0.815,10.6,0.638,12929.4,196.89,7.7,0,135527.7
109,PMM,CARGO,HOLD1,0.815,10.7,0.644,13064.02,196.89,7.76,0,135527.7
110,PMM,CARGO,HOLD1,0.815,10.752,0.648,13134.02,196.89,7.78,0,135527.7
111,PMM,CARGO,HOLD1,0.815,10.8,0.651,13196.55,196.9,7.81,0,127868.2
112,PMM,CARGO,HOLD1,0.815,10.9,0.658,13329.67,196.9,7.86,0,125971
113,PMM,CARGO,HOLD1,0.815,11,0.664,13461.36,196.91,7.91,0,124122.5
114,PMM,CARGO,HOLD1,0.815,11.1,0.67,13592.35,196.91,7.96,0,122291.6
115,PMM,CARGO,HOLD1,0.815,11.2,0.677,13722.76,196.92,8.01,0,120457.2
116,PMM,CARGO,HOLD1,0.815,11.3,0.683,13852.62,196.92,8.06,0,118688.8
117,PMM,CARGO,HOLD1,0.815,11.4,0.69,13981.93,196.93,8.11,0,117093.6
118,PMM,CARGO,HOLD1,0.815,11.5,0.696,14110.67,196.93,8.16,0,115539
119,PMM,CARGO,HOLD1,0.815,11.6,0.702,14238.78,196.94,8.21,0,113733.9
120,PMM,CARGO,HOLD1,0.815,11.7,0.709,14366.19,196.95,8.26,0,111419.7
121,PMM,CARGO,HOLD1,0.815,11.8,0.715,14492.81,196.95,8.3,0,108755.7
122,PMM,CARGO,HOLD1,0.815,11.9,0.721,14618.51,196.96,8.35,0,106149.2
123,PMM,CARGO,HOLD1,0.815,12,0.727,14743.26,196.97,8.4,0,103694.3
124,PMM,CARGO,HOLD1,0.815,12.1,0.733,14867.11,196.97,8.45,0,101284.3
125,PMM,CARGO,HOLD1,0.815,12.2,0.739,14990.05,196.98,8.5,0,98893.4
126,PMM,CARGO,HOLD1,0.815,12.3,0.745,15112.08,196.99,8.54,0,96550
127,PMM,CARGO,HOLD1,0.815,12.4,0.751,15233.2,196.99,8.59,0,94260.5
128,PMM,CARGO,HOLD1,0.815,12.5,0.757,15353.41,197,8.64,0,92016.7
129,PMM,CARGO,HOLD1,0.815,12.6,0.763,15472.71,197.01,8.68,0,89819.4
130,PMM,CARGO,HOLD1,0.815,12.7,0.769,15591.1,197.02,8.73,0,87675.3
131,PMM,CARGO,HOLD1,0.815,12.8,0.775,15708.59,197.02,8.77,0,85589.3
132,PMM,CARGO,HOLD1,0.815,12.9,0.781,15825.19,197.03,8.82,0,83561.5
133,PMM,CARGO,HOLD1,0.815,13,0.786,15940.87,197.04,8.86,0,81540.6
134,PMM,CARGO,HOLD1,0.815,13.1,0.792,16055.62,197.05,8.91,0,79447.3
135,PMM,CARGO,HOLD1,0.815,13.2,0.798,16169.4,197.06,8.95,0,77267.4
136,PMM,CARGO,HOLD1,0.815,13.3,0.803,16282.15,197.06,9,0,75029.1
137,PMM,CARGO,HOLD1,0.815,13.4,0.809,16393.81,197.07,9.04,0,72756.4
138,PMM,CARGO,HOLD1,0.815,13.5,0.814,16504.33,197.08,9.08,0,70469.3
139,PMM,CARGO,HOLD1,0.815,13.6,0.82,16613.65,197.09,9.13,0,68187.9
140,PMM,CARGO,HOLD1,0.815,13.7,0.825,16721.74,197.09,9.17,0,65929.6
141,PMM,CARGO,HOLD1,0.815,13.8,0.83,16828.64,197.1,9.21,0,63709.3
142,PMM,CARGO,HOLD1,0.815,13.9,0.835,16934.32,197.11,9.25,0,61528.8
143,PMM,CARGO,HOLD1,0.815,14,0.841,17038.77,197.12,9.29,0,59382.3
144,PMM,CARGO,HOLD1,0.815,14.1,0.846,17141.96,197.12,9.34,0,57274.9
145,PMM,CARGO,HOLD1,0.815,14.2,0.851,17243.91,197.13,9.38,0,55218.6
146,PMM,CARGO,HOLD1,0.815,14.3,0.856,17344.61,197.14,9.42,0,53214.9
147,PMM,CARGO,HOLD1,0.815,14.4,0.861,17444.07,197.14,9.46,0,51259.3
148,PMM,CARGO,HOLD1,0.815,14.5,0.865,17542.29,197.15,9.5,0,49352.3
149,PMM,CARGO,HOLD1,0.815,14.6,0.87,17639.23,197.15,9.53,0,47497.7
150,PMM,CARGO,HOLD1,0.815,14.7,0.875,17734.95,197.16,9.57,0,45696.1
151,PMM,CARGO,HOLD1,0.815,14.734,0.876,17767.22,197.16,9.59,0,45095.3
152,PMM,CARGO,HOLD1,0.815,14.8,0.879,17828.04,197.17,9.61,0,43357
153,PMM,CARGO,HOLD1,0.815,14.9,0.884,17920.84,197.17,9.65,0,41661.2
154,PMM,CARGO,HOLD1,0.815,15,0.889,18011.86,197.18,9.69,0,40011.8
155,PMM,CARGO,HOLD1,0.815,15.1,0.893,18101.57,197.18,9.72,0,38403.3
156,PMM,CARGO,HOLD1,0.815,15.2,0.897,18190.06,197.19,9.76,0,36838.7
157,PMM,CARGO,HOLD1,0.815,15.3,0.902,18277.32,197.2,9.8,0,35318.4
158,PMM,CARGO,HOLD1,0.815,15.4,0.906,18363.34,197.2,9.83,0,33840.8
159,PMM,CARGO,HOLD1,0.815,15.5,0.91,18448.13,197.21,9.87,0,32404.9
160,PMM,CARGO,HOLD1,0.815,15.6,0.914,18531.7,197.21,9.9,0,31009.7
161,PMM,CARGO,HOLD1,0.815,15.7,0.918,18614.03,197.22,9.94,0,29654.6
162,PMM,CARGO,HOLD1,0.815,15.8,0.922,18695.13,197.22,9.97,0,28340.5
163,PMM,CARGO,HOLD1,0.815,15.9,0.926,18774.99,197.23,10,0,27069.2
164,PMM,CARGO,HOLD1,0.815,16,0.93,18853.63,197.23,10.04,0,25840.6
165,PMM,CARGO,HOLD1,0.815,16.025,0.931,18873.11,197.23,10.05,0,25540
166,PMM,CARGO,HOLD1,0.815,16.1,0.934,18931.31,197.24,10.07,0,25316.3
167,PMM,CARGO,HOLD1,0.815,16.143,0.936,18964.58,197.24,10.09,0,25212.5
168,PMM,CARGO,HOLD1,0.815,16.2,0.938,19008.39,197.24,10.1,0,25102.2
169,PMM,CARGO,HOLD1,0.815,16.3,0.941,19085.8,197.25,10.14,0,24914.3
170,PMM,CARGO,HOLD1,0.815,16.336,0.943,19113.52,197.25,10.15,0,24847.1
171,PMM,CARGO,HOLD1,0.815,16.4,0.945,19162.53,197.25,10.17,0,24725.1
172,PMM,CARGO,HOLD1,0.815,16.5,0.949,19239.52,197.25,10.2,0,24538.1
173,PMM,CARGO,HOLD1,0.815,16.6,0.953,19316.08,197.26,10.24,0,24351.6
174,PMM,CARGO,HOLD1,0.815,16.7,0.957,19392.44,197.26,10.27,0,24166.5
175,PMM,CARGO,HOLD1,0.815,16.8,0.96,19468.62,197.27,10.3,0,23983.3
176,PMM,CARGO,HOLD1,0.815,16.825,0.961,19487.63,197.27,10.31,0,23937.9
177,PMM,CARGO,HOLD1,0.815,16.864,0.963,19516.71,197.27,10.33,0,21928.7
178,PMM,CARGO,HOLD1,0.815,16.9,0.964,19538.78,197.27,10.33,0,18188.4
179,PMM,CARGO,HOLD1,0.815,17,0.967,19600.11,197.29,10.36,0,16758.6
180,PMM,CARGO,HOLD1,0.815,17.1,0.97,19658.04,197.29,10.39,0,15875.1
181,PMM,CARGO,HOLD1,0.815,17.2,0.972,19712.81,197.3,10.41,0,15439.7
182,PMM,CARGO,HOLD1,0.815,17.3,0.975,19764.42,197.3,10.44,0,15327.4
183,PMM,CARGO,HOLD1,0.815,17.334,0.976,19781.32,197.3,10.44,0,15332.8
184,PMM,CARGO,HOLD1,0.815,17.4,0.977,19813.34,197.3,10.46,0,15332.8
185,PMM,CARGO,HOLD1,0.815,17.5,0.98,19862.74,197.31,10.48,0,15332.8
186,PMM,CARGO,HOLD1,0.815,17.6,0.982,19911.84,197.31,10.5,0,15332.8
187,PMM,CARGO,HOLD1,0.815,17.7,0.985,19960.91,197.31,10.53,0,15332.8
188,PMM,CARGO,HOLD1,0.815,17.8,0.987,20009.98,197.31,10.55,0,15332.8
189,PMM,CARGO,HOLD1,0.815,17.9,0.989,20059.05,197.31,10.57,0,15332.8
190,PMM,CARGO,HOLD1,0.815,18,0.992,20108.12,197.31,10.59,0,15332.8
191,PMM,CARGO,HOLD1,0.815,18.1,0.994,20157.18,197.31,10.62,0,15332.8
192,PMM,CARGO,HOLD1,0.815,18.2,0.997,20206.25,197.31,10.64,0,15332.8
193,PMM,CARGO,HOLD1,0.815,18.3,0.999,20255.32,197.31,10.66,0,15332.8
194,PMM,CARGO,HOLD1,0.815,18.334,1,20272,197.32,10.67,0,15332.8
195,PMM,CARGO,HOLD2,0.815,0,0,0,161.57,2.07,0,74751.8
196,PMM,CARGO,HOLD2,0.815,0.1,0.005,107.62,161.57,2.12,0,76155.1
197,PMM,CARGO,HOLD2,0.815,0.2,0.009,215.92,161.57,2.17,0,77579.9
198,PMM,CARGO,HOLD2,0.815,0.3,0.014,324.89,161.57,2.22,0,79025.6
199,PMM,CARGO,HOLD2,0.815,0.4,0.018,434.53,161.57,2.27,0,80491.1
200,PMM,CARGO,HOLD2,0.815,0.5,0.023,544.84,161.57,2.32,0,81975.1
201,PMM,CARGO,HOLD2,0.815,0.6,0.027,655.82,161.57,2.37,0,83476.3
202,PMM,CARGO,HOLD2,0.815,0.7,0.032,767.47,161.57,2.42,0,84993.6
203,PMM,CARGO,HOLD2,0.815,0.8,0.037,879.79,161.57,2.47,0,86531.2
204,PMM,CARGO,HOLD2,0.815,0.9,0.042,992.8,161.57,2.52,0,88095.4
205,PMM,CARGO,HOLD2,0.815,1,0.046,1106.46,161.57,2.57,0,89670.7
206,PMM,CARGO,HOLD2,0.815,1.1,0.051,1220.76,161.57,2.62,0,91234.5
207,PMM,CARGO,HOLD2,0.815,1.2,0.056,1335.76,161.57,2.67,0,92844.6
208,PMM,CARGO,HOLD2,0.815,1.3,0.061,1451.61,161.56,2.72,0,94586
209,PMM,CARGO,HOLD2,0.815,1.4,0.066,1567.97,161.56,2.78,0,96244.2
210,PMM,CARGO,HOLD2,0.815,1.5,0.066,1584.35,161.57,2.83,0,97470
211,PMM,CARGO,HOLD2,0.815,1.6,0.075,1801.33,161.58,2.88,0,98669
212,PMM,CARGO,HOLD2,0.815,1.7,0.08,1920.22,161.57,2.93,0,100656.3
213,PMM,CARGO,HOLD2,0.815,1.8,0.086,2042.26,161.54,2.98,0,104473.5
214,PMM,CARGO,HOLD2,0.815,1.9,0.091,2167.72,161.49,3.04,0,109341.5
215,PMM,CARGO,HOLD2,0.815,2,0.096,2296.18,161.46,3.09,0,113988.1
216,PMM,CARGO,HOLD2,0.815,2.1,0.102,2427.01,161.44,3.15,0,117703.4
217,PMM,CARGO,HOLD2,0.815,2.2,0.107,2559.46,161.43,3.2,0,120262.9
218,PMM,CARGO,HOLD2,0.815,2.3,0.113,2693.01,161.42,3.26,0,122082.6
219,PMM,CARGO,HOLD2,0.815,2.4,0.118,2827.29,161.41,3.31,0,123942.3
220,PMM,CARGO,HOLD2,0.815,2.5,0.124,2962.2,161.41,3.37,0,126023.4
221,PMM,CARGO,HOLD2,0.815,2.6,0.13,3097.85,161.4,3.42,0,128121.9
222,PMM,CARGO,HOLD2,0.815,2.7,0.135,3234.25,161.39,3.48,0,130189.1
223,PMM,CARGO,HOLD2,0.815,2.8,0.141,3371.39,161.39,3.53,0,132278.6
224,PMM,CARGO,HOLD2,0.815,2.9,0.147,3509.25,161.38,3.59,0,134406.1
225,PMM,CARGO,HOLD2,0.815,3,0.153,3647.84,161.38,3.64,0,136560.9
226,PMM,CARGO,HOLD2,0.815,3.1,0.159,3787.17,161.38,3.69,0,138730.1
227,PMM,CARGO,HOLD2,0.815,3.2,0.164,3927.23,161.37,3.75,0,140903.5
228,PMM,CARGO,HOLD2,0.815,3.3,0.17,4068.02,161.37,3.8,0,143117.9
229,PMM,CARGO,HOLD2,0.815,3.4,0.176,4209.55,161.36,3.86,0,145425.3
230,PMM,CARGO,HOLD2,0.815,3.5,0.182,4351.8,161.36,3.91,0,147692.2
231,PMM,CARGO,HOLD2,0.815,3.543,0.185,4413.2,161.36,3.93,0,148591
232,PMM,CARGO,HOLD2,0.815,3.6,0.188,4494.65,161.35,3.97,0,151789.2
233,PMM,CARGO,HOLD2,0.815,3.7,0.194,4640.86,161.34,4.02,0,154131.5
234,PMM,CARGO,HOLD2,0.815,3.8,0.2,4787.57,161.33,4.08,0,156488.8
235,PMM,CARGO,HOLD2,0.815,3.9,0.207,4934.46,161.32,4.13,0,158858.1
236,PMM,CARGO,HOLD2,0.815,4,0.213,5082.27,161.32,4.19,0,161254.8
237,PMM,CARGO,HOLD2,0.815,4.004,0.213,5088.21,161.31,4.19,0,161351.4
238,PMM,CARGO,HOLD2,0.815,4.1,0.219,5231.93,161.31,4.24,0,165029.4
239,PMM,CARGO,HOLD2,0.815,4.2,0.225,5382.37,161.31,4.3,0,167520.9
240,PMM,CARGO,HOLD2,0.815,4.3,0.232,5533.55,161.3,4.35,0,170056.7
241,PMM,CARGO,HOLD2,0.815,4.4,0.238,5685.49,161.3,4.41,0,172582.2
242,PMM,CARGO,HOLD2,0.815,4.462,0.242,5780.06,161.3,4.44,0,174116.9
243,PMM,CARGO,HOLD2,0.815,4.5,0.244,5837.85,161.3,4.46,0,177292.7
244,PMM,CARGO,HOLD2,0.815,4.573,0.249,5952.22,161.3,4.5,0,179176.4
245,PMM,CARGO,HOLD2,0.815,4.6,0.251,5993.81,161.3,4.52,0,182305.1
246,PMM,CARGO,HOLD2,0.815,4.7,0.258,6152.81,161.3,4.57,0,184969.1
247,PMM,CARGO,HOLD2,0.815,4.8,0.264,6311.63,161.3,4.63,0,187672.5
248,PMM,CARGO,HOLD2,0.815,4.9,0.271,6471.22,161.29,4.69,0,190405.4
249,PMM,CARGO,HOLD2,0.815,5,0.278,6631.57,161.29,4.74,0,193145.1
250,PMM,CARGO,HOLD2,0.815,5.1,0.284,6792.69,161.29,4.8,0,195874.7
251,PMM,CARGO,HOLD2,0.815,5.2,0.291,6954.56,161.28,4.86,0,198630.2
252,PMM,CARGO,HOLD2,0.815,5.3,0.298,7117.2,161.28,4.91,0,201468.2
253,PMM,CARGO,HOLD2,0.815,5.4,0.305,7280.59,161.28,4.97,0,204292.4
254,PMM,CARGO,HOLD2,0.815,5.5,0.312,7444.72,161.28,5.02,0,206912.5
255,PMM,CARGO,HOLD2,0.815,5.519,0.313,7475.99,161.28,5.03,0,207377.4
256,PMM,CARGO,HOLD2,0.815,5.6,0.319,7608.2,161.28,5.08,0,207397.7
257,PMM,CARGO,HOLD2,0.815,5.7,0.326,7773.82,161.27,5.14,0,207397.7
258,PMM,CARGO,HOLD2,0.815,5.8,0.332,7938.54,161.27,5.19,0,207397.7
259,PMM,CARGO,HOLD2,0.815,5.9,0.339,8103.15,161.27,5.25,0,207397.7
260,PMM,CARGO,HOLD2,0.815,6,0.346,8267.76,161.27,5.3,0,207397.7
261,PMM,CARGO,HOLD2,0.815,6.1,0.353,8432.36,161.26,5.36,0,207397.7
262,PMM,CARGO,HOLD2,0.815,6.2,0.36,8596.97,161.26,5.41,0,207397.7
263,PMM,CARGO,HOLD2,0.815,6.3,0.367,8761.58,161.26,5.47,0,207397.7
264,PMM,CARGO,HOLD2,0.815,6.4,0.374,8926.19,161.26,5.52,0,207397.7
265,PMM,CARGO,HOLD2,0.815,6.5,0.381,9090.8,161.26,5.57,0,207397.7
266,PMM,CARGO,HOLD2,0.815,6.6,0.388,9255.4,161.26,5.63,0,207397.7
267,PMM,CARGO,HOLD2,0.815,6.7,0.394,9420.01,161.25,5.68,0,207397.7
268,PMM,CARGO,HOLD2,0.815,6.8,0.401,9584.62,161.25,5.74,0,207397.7
269,PMM,CARGO,HOLD2,0.815,6.9,0.408,9749.23,161.25,5.79,0,207397.7
270,PMM,CARGO,HOLD2,0.815,7,0.415,9913.83,161.25,5.84,0,207397.7
271,PMM,CARGO,HOLD2,0.815,7.1,0.422,10078.44,161.25,5.9,0,207397.7
272,PMM,CARGO,HOLD2,0.815,7.2,0.429,10243.05,161.25,5.95,0,207397.7
273,PMM,CARGO,HOLD2,0.815,7.3,0.436,10407.66,161.25,6,0,207397.7
274,PMM,CARGO,HOLD2,0.815,7.4,0.443,10572.27,161.25,6.06,0,207397.7
275,PMM,CARGO,HOLD2,0.815,7.5,0.45,10736.88,161.24,6.11,0,207397.8
276,PMM,CARGO,HOLD2,0.815,7.6,0.456,10901.48,161.24,6.16,0,207397.8
277,PMM,CARGO,HOLD2,0.815,7.7,0.463,11066.09,161.24,6.22,0,207397.8
278,PMM,CARGO,HOLD2,0.815,7.8,0.47,11230.7,161.24,6.27,0,207397.8
279,PMM,CARGO,HOLD2,0.815,7.9,0.477,11395.3,161.24,6.32,0,207397.8
280,PMM,CARGO,HOLD2,0.815,8,0.484,11559.91,161.24,6.37,0,207397.8
281,PMM,CARGO,HOLD2,0.815,8.1,0.491,11724.52,161.24,6.43,0,207397.8
282,PMM,CARGO,HOLD2,0.815,8.2,0.498,11889.13,161.24,6.48,0,207397.8
283,PMM,CARGO,HOLD2,0.815,8.3,0.505,12053.74,161.24,6.53,0,207397.8
284,PMM,CARGO,HOLD2,0.815,8.4,0.512,12218.34,161.24,6.58,0,207397.8
285,PMM,CARGO,HOLD2,0.815,8.5,0.519,12382.95,161.23,6.64,0,207397.8
286,PMM,CARGO,HOLD2,0.815,8.6,0.525,12547.56,161.23,6.69,0,207397.8
