ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
401,SMB,WB,AFT PEAK T.(C),1.025,5,0.054,56,9.36,11.78,0,205
402,SMB,WB,AFT PEAK T.(C),1.025,6,0.102,105,9.36,12.68,0,973.75
403,SMB,WB,AFT PEAK T.(C),1.025,7,0.179,185,9.36,13.55,0,2767.5
404,SMB,WB,AFT PEAK T.(C),1.025,8,0.301,310,9.36,14.38,0,5637.5
405,SMB,WB,AFT PEAK T.(C),1.025,9,0.443,457,9.36,15.1,0,9532.5
406,SMB,WB,AFT PEAK T.(C),1.025,10,0.616,635,9.36,15.78,0,14145
407,SMB,WB,AFT PEAK T.(C),1.025,11,0.81,835,9.36,16.45,0,18655
408,SMB,WB,AFT PEAK T.(C),1.025,11.9,1,1030.9,9.36,17.04,0,22248.65
409,SMB,WB,D. W. S. T.(P),1.025,0,0,0,54.97,18.3,0,42.54
410,SMB,WB,D. W. S. T.(P),1.025,1,0.138,63,54.97,18.8,0,45.41
411,SMB,WB,D. W. S. T.(P),1.025,2,0.285,130,54.97,19.34,0,47.66
412,SMB,WB,D. W. S. T.(P),1.025,3,0.428,195,54.97,19.84,0,49.2
413,SMB,WB,D. W. S. T.(P),1.025,4,0.577,263,54.97,20.35,0,50.02
414,SMB,WB,D. W. S. T.(P),1.025,5,0.724,330,54.97,20.85,0,50.23
415,SMB,WB,D. W. S. T.(P),1.025,6,0.873,398,54.97,21.38,0,50.02
416,SMB,WB,D. W. S. T.(P),1.025,6.92,1,455.7,54.97,21.77,0,0
417,SMB,WB,D. W. S. T.(S),1.025,0,0,0,54.97,18.3,0,42.54
418,SMB,WB,D. W. S. T.(S),1.025,1,0.138,63,54.97,18.8,0,45.41
419,SMB,WB,D. W. S. T.(S),1.025,2,0.285,130,54.97,19.34,0,47.66
420,SMB,WB,D. W. S. T.(S),1.025,3,0.428,195,54.97,19.84,0,49.2
421,SMB,WB,D. W. S. T.(S),1.025,4,0.577,263,54.97,20.35,0,50.02
422,SMB,WB,D. W. S. T.(S),1.025,5,0.724,330,54.97,20.85,0,50.23
423,SMB,WB,D. W. S. T.(S),1.025,6,0.873,398,54.97,21.38,0,50.02
424,SMB,WB,D. W. S. T.(S),1.025,6.92,1,455.7,54.97,21.77,0,0
425,SMB,FO,NO.1 FUEL OIL T.(P),0.96,0,0,0,54.18,18.3,0,2876.16
426,SMB,FO,NO.1 FUEL OIL T.(P),0.96,1,0.137,260,54.18,18.85,0,2876.16
427,SMB,FO,NO.1 FUEL OIL T.(P),0.96,2,0.28,530,54.18,19.3,0,2876.16
428,SMB,FO,NO.1 FUEL OIL T.(P),0.96,3,0.423,800,54.18,19.8,0,2876.16
429,SMB,FO,NO.1 FUEL OIL T.(P),0.96,4,0.56,1060,54.18,20.3,0,2876.16
430,SMB,FO,NO.1 FUEL OIL T.(P),0.96,5,0.703,1330,54.18,20.8,0,2876.16
431,SMB,FO,NO.1 FUEL OIL T.(P),0.96,6,0.841,1590,54.18,21.3,0,2876.16
432,SMB,FO,NO.1 FUEL OIL T.(P),0.96,7,0.978,1850,54.18,21.8,0,1536
433,SMB,FO,NO.1 FUEL OIL T.(P),0.96,7.4,1,1891.7,54.18,21.88,0,0
434,SMB,FO,NO.1 FUEL OIL T.(S),0.96,0,0,0,54.18,18.3,0,2876.16
435,SMB,FO,NO.1 FUEL OIL T.(S),0.96,1,0.137,260,54.18,18.85,0,2876.16
436,SMB,FO,NO.1 FUEL OIL T.(S),0.96,2,0.28,530,54.18,19.3,0,2876.16
437,SMB,FO,NO.1 FUEL OIL T.(S),0.96,3,0.423,800,54.18,19.8,0,2876.16
438,SMB,FO,NO.1 FUEL OIL T.(S),0.96,4,0.56,1060,54.18,20.3,0,2876.16
439,SMB,FO,NO.1 FUEL OIL T.(S),0.96,5,0.703,1330,54.18,20.8,0,2876.16
440,SMB,FO,NO.1 FUEL OIL T.(S),0.96,6,0.841,1590,54.18,21.3,0,2876.16
441,SMB,FO,NO.1 FUEL OIL T.(S),0.96,7,0.978,1850,54.18,21.8,0,1536
442,SMB,FO,NO.1 FUEL OIL T.(S),0.96,7.4,1,1891.7,54.18,21.88,0,0
443,SMB,FO,NO.2 FUEL OIL T.(P),0.96,0,0,0,32.14,11.25,0,67.2
444,SMB,FO,NO.2 FUEL OIL T.(P),0.96,1,0.006,15,32.14,11.93,0,96
445,SMB,FO,NO.2 FUEL OIL T.(P),0.96,2,0.025,60,32.14,12.58,0,163.2
446,SMB,FO,NO.2 FUEL OIL T.(P),0.96,3,0.049,120,32.14,13.18,0,259.2
447,SMB,FO,NO.2 FUEL OIL T.(P),0.96,4,0.082,200,32.14,13.7,0,451.2
448,SMB,FO,NO.2 FUEL OIL T.(P),0.96,5,0.125,305,32.14,14.5,0,816
449,SMB,FO,NO.2 FUEL OIL T.(P),0.96,6,0.188,460,32.14,15.25,0,1238.4
450,SMB,FO,NO.2 FUEL OIL T.(P),0.96,7,0.274,670,32.14,16,0,1824
451,SMB,FO,NO.2 FUEL OIL T.(P),0.96,8,0.369,900,32.14,16.77,0,2236.8
452,SMB,FO,NO.2 FUEL OIL T.(P),0.96,9,0.471,1150,32.14,17.38,0,2236.8
453,SMB,FO,NO.2 FUEL OIL T.(P),0.96,10,0.569,1390,32.14,18,0,2236.8
454,SMB,FO,NO.2 FUEL OIL T.(P),0.96,11,0.668,1630,32.14,18.55,0,2236.8
455,SMB,FO,NO.2 FUEL OIL T.(P),0.96,12,0.77,1880,32.14,19.1,0,2236.8
456,SMB,FO,NO.2 FUEL OIL T.(P),0.96,13,0.868,2120,32.14,19.6,0,2236.8
457,SMB,FO,NO.2 FUEL OIL T.(P),0.96,14,0.971,2370,32.14,20.15,0,2145.6
458,SMB,FO,NO.2 FUEL OIL T.(P),0.96,14.45,1,2441.4,32.14,20.29,0,0
459,SMB,FO,NO.2 FUEL OIL T.(S),0.96,0,0,0,33.74,11.25,0,19.2
460,SMB,FO,NO.2 FUEL OIL T.(S),0.96,1,0.008,15,33.74,11.95,0,91.2
461,SMB,FO,NO.2 FUEL OIL T.(S),0.96,2,0.034,63,33.74,12.55,0,172.8
462,SMB,FO,NO.2 FUEL OIL T.(S),0.96,3,0.065,122,33.74,13.15,0,273.6
463,SMB,FO,NO.2 FUEL OIL T.(S),0.96,4,0.105,196,33.74,13.72,0,460.8
464,SMB,FO,NO.2 FUEL OIL T.(S),0.96,5,0.166,310,33.74,14.5,0,830.4
465,SMB,FO,NO.2 FUEL OIL T.(S),0.96,6,0.249,467,33.74,15.22,0,1185.6
466,SMB,FO,NO.2 FUEL OIL T.(S),0.96,7,0.347,650,33.74,15.95,0,1608
467,SMB,FO,NO.2 FUEL OIL T.(S),0.96,8,0.454,850,33.74,16.65,0,1927.68
468,SMB,FO,NO.2 FUEL OIL T.(S),0.96,9,0.563,1055,33.74,17.22,0,1728
469,SMB,FO,NO.2 FUEL OIL T.(S),0.96,10,0.652,1222,33.74,17.72,0,1248
470,SMB,FO,NO.2 FUEL OIL T.(S),0.96,11,0.737,1380,33.74,18.17,0,1248
471,SMB,FO,NO.2 FUEL OIL T.(S),0.96,12,0.815,1527,33.74,18.6,0,1248
472,SMB,FO,NO.2 FUEL OIL T.(S),0.96,13,0.9,1685,33.74,19.1,0,1248
473,SMB,FO,NO.2 FUEL OIL T.(S),0.96,14,0.982,1840,33.74,19.55,0,1190.4
474,SMB,FO,NO.2 FUEL OIL T.(S),0.96,14.45,1,1872.9,33.74,19.67,0,0
475,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,0,0,0,19.88,16.93,0,2.7
476,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,1,0.069,9.5,19.88,17.53,0,20.7
477,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,2,0.177,24.5,19.88,18.1,0,37.8
478,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,3,0.3,41.5,19.88,18.6,0,37.8
479,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,4,0.426,59,19.88,19.14,0,37.8
480,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,5,0.549,76,19.88,19.68,0,37.8
481,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,6,0.664,92,19.88,20.15,0,37.8
482,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,7,0.791,109.6,19.88,20.65,0,37.8
483,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,8,0.91,126,19.88,21.18,0,37.8
484,SMB,DO,NO.1 DIESEL OIL T.(S),0.9,8.83,1,138.5,19.88,21.51,0,0
485,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,0,0,0,15.72,17.45,0,2.43
486,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,1,0.062,9.5,15.72,18.1,0,16.92
487,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,2,0.192,29.5,15.72,18.69,0,24.3
488,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,3,0.322,49.5,15.72,19.22,0,24.3
489,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,4,0.451,69.4,15.72,19.72,0,24.3
490,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,5,0.582,89.5,15.72,20.22,0,24.3
491,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,6,0.715,110,15.72,20.72,0,24.3
492,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,7,0.845,130,15.72,21.22,0,24.3
493,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,8,0.975,150,15.72,21.73,0,24.3
494,SMB,DO,NO.2 DIESEL OIL T.(S),0.9,8.25,1,153.8,15.72,21.82,0,0
495,SMB,FW,FRESH WATER T.(P),1,0,0,0,7.23,20,0,145
496,SMB,FW,FRESH WATER T.(P),1,1,0.164,50,7.23,20.5,0,190
497,SMB,FW,FRESH WATER T.(P),1,2,0.337,103,7.23,21.03,0,204
498,SMB,FW,FRESH WATER T.(P),1,3,0.518,158,7.23,21.55,0,220
499,SMB,FW,FRESH WATER T.(P),1,4,0.698,213,7.23,22.07,0,220
500,SMB,FW,FRESH WATER T.(P),1,5,0.878,268,7.23,22.56,0,220
501,SMB,FW,FRESH WATER T.(P),1,5.83,1,305.3,7.23,22.9,0,0
502,SMB,FW,FRESH WATER T.(S),1,0,0,0,7.23,20,0,145
503,SMB,FW,FRESH WATER T.(S),1,1,0.164,50,7.23,20.5,0,190
504,SMB,FW,FRESH WATER T.(S),1,2,0.337,103,7.23,21.03,0,204
505,SMB,FW,FRESH WATER T.(S),1,3,0.518,158,7.23,21.55,0,220
506,SMB,FW,FRESH WATER T.(S),1,4,0.698,213,7.23,22.07,0,220
507,SMB,FW,FRESH WATER T.(S),1,5,0.878,268,7.23,22.56,0,220
508,SMB,FW,FRESH WATER T.(S),1,5.83,1,305.3,7.23,22.9,0,0
509,SMB,FW,C. F. W. T.(C),1,0,0,0,11.09,3.5,0,3
510,SMB,FW,C. F. W. T.(C),1,1,0.167,6.96,11.09,3.54,0,4
511,SMB,FW,C. F. W. T.(C),1,2,0.333,13.92,11.09,3.58,0,5
512,SMB,FW,C. F. W. T.(C),1,3,0.5,20.88,11.09,3.62,0,6
513,SMB,FW,C. F. W. T.(C),1,4,0.666,27.84,11.09,3.66,0,6
514,SMB,FW,C. F. W. T.(C),1,5,0.833,34.8,11.09,3.7,0,6
515,SMB,FW,C. F. W. T.(C),1,5.83,1,41.8,11.09,3.74,0,0
516,SMB,LO,L. O. SUMP T.(C),0.9,0,0,0,28.93,1.59,0,33.3
517,SMB,LO,L. O. SUMP T.(C),0.9,1,0.167,7.5,28.93,1.61,0,36
518,SMB,LO,L. O. SUMP T.(C),0.9,2,0.333,15,28.93,1.63,0,37.8
519,SMB,LO,L. O. SUMP T.(C),0.9,3,0.5,22.5,28.93,1.65,0,40.5
520,SMB,LO,L. O. SUMP T.(C),0.9,4,0.667,30,28.93,1.67,0,40.5
521,SMB,LO,L. O. SUMP T.(C),0.9,5,0.833,37.5,28.93,1.69,0,40.5
522,SMB,LO,L. O. SUMP T.(C),0.9,5.83,1,45,28.93,1.71,0,0
523,SMB,FO,F. O. OVERFLOW T.(C),0.96,0,0,0,40.57,1.46,0,32.64
524,SMB,FO,F. O. OVERFLOW T.(C),0.96,1,0.167,9.02,40.57,1.48,0,35.52
525,SMB,FO,F. O. OVERFLOW T.(C),0.96,2,0.333,18.04,40.57,1.5,0,38.4
526,SMB,FO,F. O. OVERFLOW T.(C),0.96,3,0.5,27.06,40.57,1.52,0,41.28
527,SMB,FO,F. O. OVERFLOW T.(C),0.96,4,0.667,36.08,40.57,1.54,0,41.28
528,SMB,FO,F. O. OVERFLOW T.(C),0.96,5,0.834,45.1,40.57,1.56,0,41.28
529,SMB,FO,F. O. OVERFLOW T.(C),0.96,5.83,1,54.1,40.57,1.58,0,0
530,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,0,0,0,41.4,22.76,0,11.52
531,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,1,0.167,8.7,41.4,22.81,0,14.4
532,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,2,0.333,17.4,41.4,22.86,0,17.28
533,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,3,0.5,26.1,41.4,22.91,0,20.16
534,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,4,0.667,34.8,41.4,22.96,0,20.16
535,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,5,0.833,43.5,41.4,23.01,0,20.16
536,SMB,FO,NO.1 H.F.O. SETT.T.(S),0.96,5.83,1,52.2,41.4,23.06,0,0
537,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,0,0,0,38.2,22.76,0,11.52
538,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,1,0.167,8.7,38.2,22.81,0,14.4
539,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,2,0.333,17.4,38.2,22.86,0,17.28
540,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,3,0.5,26.1,38.2,22.91,0,20.16
541,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,4,0.667,34.8,38.2,22.96,0,20.16
542,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,5,0.833,43.5,38.2,23.01,0,20.16
543,SMB,FO,NO.2 H.F.O. SETT.T.(S),0.96,5.83,1,52.2,38.2,23.06,0,0
544,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,0,0,0,35,22.76,0,11.52
545,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,1,0.167,9.33,35,22.81,0,14.4
546,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,2,0.333,18.66,35,22.86,0,17.28
547,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,3,0.5,27.99,35,22.91,0,20.16
548,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,4,0.666,37.32,35,22.96,0,20.16
549,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,5,0.833,46.65,35,23.01,0,20.16
550,SMB,FO,NO.1 H.F.O.SERV.T.(S),0.96,5.83,1,56,35,23.06,0,0
551,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,0,0,0,31.8,22.76,0,11.52
552,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,1,0.167,9.33,31.8,22.81,0,14.4
553,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,2,0.333,18.66,31.8,22.86,0,17.28
554,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,3,0.5,27.99,31.8,22.91,0,20.16
555,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,4,0.666,37.32,31.8,22.96,0,20.16
556,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,5,0.833,46.65,31.8,23.01,0,20.16
557,SMB,FO,NO.2 H.F.O. SERV.T.(S),0.96,5.83,1,56,31.8,23.06,0,0
558,SMB,MISC,SEWAGE HOLDING T.(P),1,0,0,0,32.67,1.58,0,29
559,SMB,MISC,SEWAGE HOLDING T.(P),1,1,0.167,5.98,32.67,1.63,0,32
560,SMB,MISC,SEWAGE HOLDING T.(P),1,2,0.333,11.96,32.67,1.68,0,35
561,SMB,MISC,SEWAGE HOLDING T.(P),1,3,0.5,17.94,32.67,1.73,0,38
562,SMB,MISC,SEWAGE HOLDING T.(P),1,4,0.666,23.92,32.67,1.78,0,38
563,SMB,MISC,SEWAGE HOLDING T.(P),1,5,0.833,29.9,32.67,1.83,0,38
564,SMB,MISC,SEWAGE HOLDING T.(P),1,5.83,1,35.9,32.67,1.88,0,0
565,SMB,MISC,BILGE SEP.OIL T.(P),1,0,0,0,28.18,1.67,0,20
566,SMB,MISC,BILGE SEP.OIL T.(P),1,1,0.167,7.67,28.18,1.72,0,23
567,SMB,MISC,BILGE SEP.OIL T.(P),1,2,0.333,15.34,28.18,1.77,0,26
568,SMB,MISC,BILGE SEP.OIL T.(P),1,3,0.5,23.01,28.18,1.82,0,29
569,SMB,MISC,BILGE SEP.OIL T.(P),1,4,0.667,30.68,28.18,1.87,0,29
570,SMB,MISC,BILGE SEP.OIL T.(P),1,5,0.834,38.35,28.18,1.92,0,29
571,SMB,MISC,BILGE SEP.OIL T.(P),1,5.83,1,46,28.18,1.97,0,0
572,SMB,MISC,CLEAN DRAIN T.(C),1,0,0,0,19.07,1.5,0,98
573,SMB,MISC,CLEAN DRAIN T.(C),1,1,0.167,9.45,19.07,1.55,0,101
574,SMB,MISC,CLEAN DRAIN T.(C),1,2,0.333,18.9,19.07,1.6,0,104
575,SMB,MISC,CLEAN DRAIN T.(C),1,3,0.5,28.35,19.07,1.65,0,107
576,SMB,MISC,CLEAN DRAIN T.(C),1,4,0.667,37.8,19.07,1.7,0,107
577,SMB,MISC,CLEAN DRAIN T.(C),1,5,0.833,47.25,19.07,1.75,0,107
578,SMB,MISC,CLEAN DRAIN T.(C),1,5.83,1,56.7,19.07,1.8,0,0
579,SMB,MISC,BILGE T(C),1,0,0,0,15.38,1.39,0,36
580,SMB,MISC,BILGE T(C),1,1,0.167,7.72,15.38,1.44,0,39
581,SMB,MISC,BILGE T(C),1,2,0.333,15.44,15.38,1.49,0,42
582,SMB,MISC,BILGE T(C),1,3,0.5,23.16,15.38,1.54,0,45
583,SMB,MISC,BILGE T(C),1,4,0.667,30.88,15.38,1.59,0,45
584,SMB,MISC,BILGE T(C),1,5,0.834,38.6,15.38,1.64,0,45
585,SMB,MISC,BILGE T(C),1,5.83,1,46.3,15.38,1.69,0,0
586,SMB,WC,DEADWEIGHT CONSTANT,1,0,0,550,39.35,16.23,0,0
587,SMB,FW,D. W. S. T.(P),1,0,0,0,54.97,18.3,0,41.5
588,SMB,FW,D. W. S. T.(P),1,1,0.138,63,54.97,18.8,0,44.3
589,SMB,FW,D. W. S. T.(P),1,2,0.285,130,54.97,19.34,0,46.5
590,SMB,FW,D. W. S. T.(P),1,3,0.428,195,54.97,19.84,0,48
591,SMB,FW,D. W. S. T.(P),1,4,0.577,263,54.97,20.35,0,48.8
592,SMB,FW,D. W. S. T.(P),1,5,0.724,330,54.97,20.85,0,49
593,SMB,FW,D. W. S. T.(P),1,6,0.873,398,54.97,21.38,0,48.8
594,SMB,FW,D. W. S. T.(P),1,6.92,1,455.7,54.97,21.77,0,0
595,SMB,FW,D. W. S. T.(S),1,0,0,0,54.97,18.3,0,41.5
596,SMB,FW,D. W. S. T.(S),1,1,0.138,63,54.97,18.8,0,44.3
597,SMB,FW,D. W. S. T.(S),1,2,0.285,130,54.97,19.34,0,46.5
598,SMB,FW,D. W. S. T.(S),1,3,0.428,195,54.97,19.84,0,48
599,SMB,FW,D. W. S. T.(S),1,4,0.577,263,54.97,20.35,0,48.8
600,SMB,FW,D. W. S. T.(S),1,5,0.724,330,54.97,20.85,0,49
601,SMB,FW,D. W. S. T.(S),1,6,0.873,398,54.97,21.38,0,48.8
602,SMB,FW,D. W. S. T.(S),1,6.92,1,455.7,54.97,21.77,0,0
